Type,License No,Business Name,Address,City,State,Zip,Issued or Renewed Date,Expiration Date,County
PCM,31525,REGUSCI VINEYARD MANAGEMENT INC.,5584 SILVERADO TRAIL,NAPA,CA,94558,1/1/2016,12/31/2017,NAPA
PCM,31529,PESTGON INCORPORATED,3612 OCEAN RANCH BLVD,OCEANSIDE,CA,92056,1/1/2016,12/31/2017,SAN DIEGO
PCM,31530,ENTOMOLOGICAL SERVICES INC.,PO BOX 3043,VISALIA,CA,93291,1/1/2015,12/31/2016,TULARE
PCM,31534,HARVEST ENTERPRISES,PO BOX 157,STRATHMORE,CA,93247,1/1/2015,12/31/2016,TULARE
PCM,31538,CHAMBERLAIN ERIC WEED CONTROL,3436 PADUA AVE,CLAREMONT,CA,91711,1/1/2015,12/31/2016,LOS ANGELES
PCM,31539,BARTON B. SCOFIELD,PO BOX 1050,ARBUCKLE,CA,95912,6/3/2015,12/31/2016,COLUSA
PCM,31542,HAYHURST SPRAY COMPANY,12167 AVENUE 472,ORANGE COVE,CA,93646,1/1/2015,12/31/2016,FRESNO
PCM,31544,GEYER'S PEST CONTROL SERVICES,2405 BENT SPUR DR,ACTON,CA,93510,1/1/2015,12/31/2016,LOS ANGELES
PCM,31546,INTEC SERVICES INC.,PO BOX 270721,FORT COLLINS,CO,80522,1/1/2015,12/31/2016,OUT OF STATE
PCB,31547,INTEC SERVICES INC.,PO BOX 270721,FORT COLLINS,CA,92806,1/1/2015,12/31/2016,TULARE
PCM,31549,WILDLIFE CONTROL SERVICE,21200 RIDGEDALE DR,PERRIS,CA,92570,1/1/2016,12/31/2017,RIVERSIDE
PCM,31555,GODFREY RANCH MANAGEMENT,455 SARATOGA ST,FILLMORE,CA,93015,1/1/2015,12/31/2016,VENTURA
PCM,31559,PACIFIC AG SERVICES INCORPORATED,915 10TH ST,FIREBAUGH,CA,93622,1/1/2016,12/31/2017,FRESNO
PCM,31560,HENDRICKSON AIR SERVICE,PO BOX 887,WILLOWS,CA,95988,1/1/2015,12/31/2016,GLENN
PCM,31561,HENRY AVOCADO PACKING,PO BOX 300867,ESCONDIDO,CA,92027,1/1/2015,12/31/2016,SAN DIEGO
PCM,31566,PINNACLE APPLICATION INC.,PO BOX 950,GONZALES,CA,93926,1/1/2016,12/31/2017,MONTEREY
PCB,31567,PINNACLE APPLICATION INC.,PO BOX 950,GONZALES,AZ,85365,1/1/2016,12/31/2017,MONTEREY
PCM,31576,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,91302,1/1/2016,12/31/2017,LOS ANGELES
PCB,31577,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,95351,1/1/2016,12/31/2017,STANISLAUS
PCB,31579,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,95747,1/1/2016,12/31/2017,PLACER
PCB,31583,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,95747,1/1/2016,12/31/2017,PLACER
PCB,31584,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,95351,1/1/2016,12/31/2017,STANISLAUS
PCB,31599,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,94520,1/1/2016,12/31/2017,CONTRA COSTA
PCB,31604,VALLEYCREST GOLF COURSE MAINTENANCE INC,24151 VENTURA BLVD,CALABASAS,CA,91040,1/1/2016,12/31/2017,LOS ANGELES
PCM,31607,RESEARCH2000 / DEBRA  KEENAN,13834 WINESAP COURT,CHICO,CA,95973,1/1/2016,12/31/2017,BUTTE
PCM,31608,JEFF'S PEST CONTROL SERVICE,PO BOX 491978,REDDING,CA,96003,1/1/2015,12/31/2016,SHASTA
PCM,31615,ERMJ GROUND SERVICE,PO BOX 481,LEMOORE,CA,93245,1/1/2015,12/31/2016,KINGS
PCM,31617,HOLCOMB DWIGHT H.,17850 VISTA DEL LAGO DR,RIVERSIDE,CA,92503,1/1/2015,12/31/2016,RIVERSIDE
PCM,31620,DYNAMITE EXTERMINATORS,PO BOX 309,MODESTO,CA,95354,1/1/2015,12/31/2016,STANISLAUS
PCM,31621,HANSEN TREE ARTISTS,3 ST JOHN CT,NOVATO,CA,94947,1/1/2015,12/31/2016,MARIN
PCM,31622,HORIZON FARMS INC.,7494 E S BEAR CREEK DR,MERCED,CA,95340,1/1/2015,12/31/2016,MERCED
PCM,31624,KELLY AND ASSOCIATES,PO BOX 26455,SAN DIEGO,CA,92196,1/1/2015,12/31/2016,SAN DIEGO
PCM,31627,PREMIER PEST MANAGEMENT,PO BOX 3056,TURLOCK,CA,95380,1/1/2016,12/31/2017,STANISLAUS
PCM,31628,HUCKABAY & DAVIS SPRAYING,14065 E CALIFORNIA,SANGER,CA,93657,1/1/2015,12/31/2016,FRESNO
PCM,31629,HUDEKS PEST CONTROL,3616 NORD AVE,BAKERSFIELD,CA,93314,1/1/2015,12/31/2016,KERN
PCM,31631,CROP CARE,1588 MOFFETT ST #B,SALINAS,CA,93905,1/1/2015,12/31/2016,MONTEREY
PCM,31634,KEVINS TREE & YARD SERVICE,3698 ARROWHEAD ST,COPPEROPOLIS,CA,95228,1/1/2015,12/31/2016,CALAVERAS
PCM,31638,HUMMINGBIRD INC.,PO BOX 26,VALLEY CENTER,CA,92082,1/1/2015,12/31/2016,SAN DIEGO
PCM,31640,INSECT & RODENT SOLUTIONS,921 POINSETTIA AVE #4,VISTA,CA,92081,1/1/2015,12/31/2016,SAN DIEGO
PCM,31643,MODERN COMMERCIAL PEST CONTROL,6737 N. MILBURN AVE #160  PMB 20,FRESNO,CA,93722,1/1/2016,12/31/2017,FRESNO
PCM,31645,MASTER LANDSCAPE & MAINTENANCE INCORPORATED,14600 GOLDENWEST ST #210,WESTMINSTER,CA,92683,1/13/2016,12/31/2017,ORANGE
PCM,31648,DEERPOINT GROUP INCORPORATED,4339 N SELLAND AVE,FRESNO,CA,93722,1/1/2015,12/31/2016,FRESNO
PCM,31653,VINA MANAGEMENT SERVICE,987 LEVERONI RD,SONOMA,CA,95476,4/7/2016,12/31/2017,SONOMA
PCM,31655,LAWN & ORDER INC,5098 FOOTHILLS BLVD #3-267,ROSEVILLE,CA,95815,1/1/2015,12/31/2016,PLACER
PCM,31658,IFC SERVICES OF CALIFORNIA INC.,1861 WALTERS CT. STE D,FAIRFIELD,CA,94533,1/1/2015,12/31/2016,SOLANO
PCB,31659,IFC SERVICES OF CALIFORNIA INC.,1861 WALTERS CT. STE D,FAIRFIELD,CA,92866,1/1/2015,12/31/2016,ORANGE
PCB,31660,IFC SERVICES OF CALIFORNIA INC.,1861 WALTERS CT. STE D,FAIRFIELD,CA,93291,1/1/2015,12/31/2016,TULARE
PCM,31662,INLAND CROP DUSTERS,5001 STEARMAN AVE,SHAFTER,CA,93263,1/1/2015,12/31/2016,KERN
PCM,31664,INSTAR PEST CONSULTANTS INC.,61 BONA VENTURA DR,SAN JOSE,CA,95134,1/1/2015,12/31/2016,SANTA CLARA
PCM,31666,INTERNATIONAL TREE EXPERTS,1840 ROBIN DR,SAN JOSE,CA,95724,2/23/2015,12/31/2016,NEVADA
PCM,31668,SEACO TECHNOLOGIES INC.,PO BOX 80205,BAKERSFIELD,CA,93308,1/1/2016,12/31/2017,KERN
PCM,31669,INTEGRATED SOLUTIONS,4249 CALIFORNIA AVE,NORCO,CA,92860,1/1/2015,12/31/2016,RIVERSIDE
PCM,31670,MOUNTAIN VALLEY PEST CONTROL,PO BOX 344,KERMAN,CA,93630,1/1/2016,12/31/2017,FRESNO
PCM,31674,J SPRAY CORPORATION,2710 MONUMENT CT,CONCORD,CA,94520,1/1/2015,12/31/2016,CONTRA COSTA
PCM,31676,BAZAN VINEYARD MANAGEMENT LLC,1784 MONTICELLO RD,NAPA,CA,94558,1/1/2015,12/31/2016,NAPA
PCM,31680,EXCEL LANDSCAPE INCORPORATED,710 RIMPAU AVE # 108,CORONA,CA,92879,1/1/2015,12/31/2016,RIVERSIDE
PCM,31682,CALIFORNIA LANDSCAPE ASSOCIATESINCORPORATED,8330 GALENA AVE,SACRAMENTO,CA,95828,1/1/2015,12/31/2016,SACRAMENTO
PCM,31683,EAGLE EYE NORTH,5244 TAPESTRY CT,GREEN VALLEY,CA,94534,1/1/2015,12/31/2016,SOLANO
PCM,31685,RENE'S COMMERCIAL MANAGEMENT,1002 LUNA WY,SAN JACINTO,CA,92583,1/13/2016,12/31/2017,RIVERSIDE
PCM,31690,STEINBECK FARMING AND CONSULTING INC.,5940 UNION RD,PASO ROBLES,CA,93446,1/1/2016,12/31/2017,SAN LUIS OBISPO
PCM,31695,JON KATAYANAGI'S LANDSCAPE & PEST CONTROL,630 CENTRAL AVE,MARTINEZ,CA,94553,1/1/2015,12/31/2016,CONTRA COSTA
PCM,31700,KENT DAVIS CONSULTING & DITCH SPRAYING,1721 HANNA AVE,CORCORA,CA,93212,2/12/2015,12/31/2016,KINGS
PCM,31701,MOUNTAIN FIREWOOD AND ENTERPRISES,PO BOX 1040,LOTUS,CA,95667,1/1/2016,12/31/2017,EL DORADO
PCM,31706,SCHWEIKART FARMS,6108 LANDFAIR DR,BAKERSFIELD,CA,93309,1/1/2016,12/31/2017,KERN
PCM,31707,KARLE JAMES D,10673 E BUTLER,SANGER,CA,93657,1/1/2015,12/31/2016,FRESNO
PCM,31715,ART CUEVAS LANDSCAPING,3990 MIRA LOMA WY,SAN JOSE,CA,95111,1/1/2015,12/31/2016,SANTA CLARA
PCM,31716,PALO ALTO VINEYARD MANAGEMENT,PO BOX 1399,KENWOOD,CA,95452,1/1/2016,12/31/2017,SONOMA
PCM,31717,KENNY'S CROP DUSTING,PO BOX 293,CARUTHERS,CA,93725,1/1/2015,12/31/2016,FRESNO
PCM,31720,WEST COAST WILDLANDS,PO BOX 1057,PACIFICA,CA,94044-1428,1/1/2016,12/31/2017,SAN MATEO
PCM,31723,CLARK VINEYARD MANAGEMENT INC.,PO BOX 352,SAINT HELENA,CA,94515,2/12/2015,12/31/2016,NAPA
PCM,31724,BURDEN FARMING COMPANY,614 HI TECH PKWY,OAKDALE,CA,95361,1/1/2015,12/31/2016,STANISLAUS
PCM,31730,KINNIKINNICK,150 N DANA FOOTHILL RD,NIPOMO,CA,93444,1/1/2015,12/31/2016,SAN LUIS OBISPO
PCM,31734,CENTRAL COAST SPRAY SERVICES,1475 WILMAR AVE,OCEANO,CA,93445,1/1/2015,12/31/2016,SAN LUIS OBISPO
PCM,31739,CAMPESINO LANDSCAPE,13023 THICKET PL,CORONA,CA,91719,1/1/2015,12/31/2016,RIVERSIDE
PCM,31743,BANKS PEST CONTROLINC.,215 GOLDEN STATE AVE,BAKERSFIELD,CA,93301,1/1/2015,12/31/2016,KERN
PCM,31746,GROWERS CHOICE INC.,25869 E RIVER RD,ESCALON,CA,95320,1/1/2015,12/31/2016,SAN JOAQUIN
PCM,31747,ROBLEDO VINEYARD MANAGEMENT,21901 BONNESS RD,SONOMA,CA,95476,1/1/2016,12/31/2017,SONOMA
PCM,31752,ADVANCED SPRAYING,9530 HAGEMAN RD SUITE B #297,BAKERSFIELD,CA,93312,1/1/2015,12/31/2016,KERN
PCM,31759,CORNERSTONE CERTIFIED VINEYARD,168 JOHNSON ST,WINDSOR,CA,95492,1/1/2015,12/31/2016,SONOMA
PCM,31760,ALL GREEN LANDSCAPE SOLUTIONS,3571 JACKIE LN,SHINGLE SPRINGS,CA,95682,1/1/2015,12/31/2016,EL DORADO
PCM,31761,MARK HOLT'S PEST CONTROL,PO BOX 1067,KELSEYVILLE,CA,95451,1/1/2016,12/31/2017,LAKE
PCM,31767,PENINSULA PEST MANAGEMENT INC.,815 CENTRAL AVE,SALINAS,CA,93901,1/1/2016,12/31/2017,MONTEREY
PCM,31771,BEARD RANCHES INC.,635 FULTON LN,SAINT HELENA,CA,94574,1/1/2015,12/31/2016,NAPA
PCM,31772,WEST OAKS PEST CONTROL,1746-F S. VICTORIA AVENUE #241,VENTURA,CA,93003,1/1/2016,12/31/2017,VENTURA
PCM,31780,WATER TECH SPECIALTIES INC.,PO BOX 32846,SAN JOSE,CA,94538,2/9/2016,12/31/2017,ALAMEDA
PCM,31784,NAYLOR FARMS,7700 SHENANDOH LN,SOMERSET,CA,95684,1/1/2016,12/31/2017,EL DORADO
PCM,31785,THE BUGMAN,525 N SHEPARD ST,ANAHEIM,CA,92806,1/1/2016,12/31/2017,ORANGE
PCM,31787,C & M HELICOPTERS INC.,230 SKYLANE,HOLLISTER,CA,95024,1/1/2015,12/31/2016,SAN BENITO
PCM,31789,RIDGEWOOD TREE AND LAWN,315 S COAST HWY 101 #226,ENCINITAS,CA,92024,2/12/2016,12/31/2017,SAN DIEGO
PCM,31791,PACIFIC LANDSCAPES INC.,PO BOX 481,SEBASTOPOL,CA,95472,1/1/2016,12/31/2017,SONOMA
PCM,31792,AQUATIC ENVIRONMENTSINC.,PO BOX 606,CONCORD,CA,94520,1/1/2015,12/31/2016,CONTRA COSTA
PCM,31795,ANDRE LANDSCAPE SERVICE INC.,PO BOX 1333,AZUSA,CA,91702,1/1/2015,12/31/2016,LOS ANGELES
PCM,31796,DAY & NITE PEST CONTROL CO.,6800 SIERRA LN,DUBLIN,CA,94568,1/1/2015,12/31/2016,ALAMEDA
PCM,31798,QUALITY AG INC.,PO BOX 989,FILLMORE,CA,93015,1/1/2016,12/31/2017,VENTURA
PCM,31799,GREENLEAF ORGANIC PEST MANAGEMENT INC.,10940 VAN OWEN ST,NORTH HOLLYWOOD,CA,91605,1/1/2015,12/31/2016,LOS ANGELES
PCM,31803,INTERNATIONAL GOLF MAINTENANCE,8390 CHAMPIONS GATE BLVD SUITE 200,CHAMPIONSGATE,CA,92342,1/1/2015,12/31/2016,SAN BERNARDINO
PCB,31806,INTERNATIONAL GOLF MAINTENANCE,8390 CHAMPIONS GATE BLVD SUITE 200,CHAMPIONSGATE,CA,92234,1/1/2015,12/31/2016,RIVERSIDE
PCM,31814,CROWN AND SHIELD EXTERMINATOR,PO BOX 4897,PETALUMA,CA,94954,3/2/2015,12/31/2016,SONOMA
PCM,31819,MALDONADO VINEYARD MANAGEMENT,PO BOX 36,RUTHERFORD,CA,94503,1/1/2016,12/31/2017,NAPA
PCM,31825,AGRA FLY INC,PO BOX 1017,BAKERSFIELD,CA,93301,1/1/2015,12/31/2016,KERN
PCM,31828,SILENT FIRE INC.,2371 E. VENTURA BLVD SPC 77,OXNARD,CA,93036,1/1/2016,12/31/2017,VENTURA
PCM,31831,AN GARADH LAND AND AGRICULTURE,PO BOX 221546,CARMEL,CA,93924,1/5/2015,12/31/2016,MONTEREY
PCM,31834,KLEEN GLOBE INC.,11280 COMMERCIAL PARKWAY,CASTROVILLE,CA,95012,1/1/2015,12/31/2016,MONTEREY
PCM,31835,VALLEY LANDSCAPES,4325 B ORANGE GROVE AVE,SACRAMENTO,CA,95841,1/1/2016,12/31/2017,SACRAMENTO
PCM,31842,SPYCHER BROTHERS,14827 W HARDING,TURLOCK,CA,95380,1/1/2016,12/31/2017,STANISLAUS
PCM,31847,CHARLES R KRYDER,21819 E MUSCAT AVE,REEDLEY,CA,93654,1/1/2015,12/31/2016,FRESNO
PCM,31849,SOUTHERN CALIFORNIA ENTOMOLOGY,PO BOX 462734,ESCONDIDO,CA,92009,1/1/2016,12/31/2017,SAN DIEGO
PCM,31851,LAFAYETTE TREE & LANDSCAPE INC.,PO BOX 1116,LAFAYETTE,CA,94549,1/1/2015,12/31/2016,CONTRA COSTA
PCM,31852,LAKELAND AVIATION INC.,7120 WHITLEY AVE,CORCORAN,CA,93212,1/1/2015,12/31/2016,KINGS
PCM,31859,COOPER AG SERVICES,9827 S CLOVIS AVE,FOWLER,CA,93625,1/1/2015,12/31/2016,FRESNO
PCM,31866,LAUX DON MANAGEMENT INC.,1359 W TEAPOT DOME AVE N,PORTERVILLE,CA,93257,1/1/2015,12/31/2016,TULARE
PCM,31867,A.S.A.P. PEST CONTROL,29532 MAMMOTH LN,CANYON COUNTRY,CA,91387,1/1/2015,12/31/2016,LOS ANGELES
PCM,31868,STREETER FLYING SERVICE,2370 W CLEVELAND AVE PMB 186,MADERA,CA,93610,1/1/2016,12/31/2017,MADERA
PCM,31871,LAWNSCAPE SYSTEMS INC,5215 STATE ST,MONTCLAIR,CA,91763,1/1/2015,12/31/2016,SAN BERNARDINO
PCM,31883,LILAC FARM MANAGEMENT INC.,8123 W LILAC RD,BONSALL,CA,92003,1/1/2015,12/31/2016,SAN DIEGO
PCM,31891,TRIPLE S FARMING LLC,PO BOX 190,FARMINGTON,CA,95320,1/1/2016,12/31/2017,SAN JOAQUIN
PCM,31893,THE PALM FAMILY,293 6-1/2 AVE,KINGSBURG,CA,93631,1/1/2016,12/31/2017,FRESNO
PCM,31898,NISSEN VINEYARD SERVICE INC.,1226 SPRING ST,ST HELENA,CA,94574,1/1/2016,12/31/2017,NAPA
PCM,31899,LOS GATOS PEST & WEED,61 MARIPOSA CT,LOS GATOS,CA,95030,1/1/2015,12/31/2016,SANTA CLARA
PCM,31902,JONES BROS. CAPITOL CITY PEST CONTROL INC.,3650 OMEC PARK DR,RANCHO CORDOVA,CA,95742,1/1/2015,12/31/2016,SACRAMENTO
PCM,31903,ALPHA & OMEGA GARDENING INC.,104 COREMARK CT,BAKERSFIELD,CA,93307,1/1/2015,12/31/2016,KERN
PCM,31905,THE LYMAN GROUP INC.,201 EAST STREET,WOODLAND,CA,95690,1/1/2016,12/31/2017,SACRAMENTO
PCB,31906,THE LYMAN GROUP INC.,201 EAST STREET,WOODLAND,CA,95955,1/1/2016,12/31/2017,COLUSA
PCM,31910,DJ BAVARO INC.,1738 N FOWLER AVE SUITE 101,FRESNO,CA,93727,3/19/2015,12/31/2016,FRESNO
PCM,31912,COLUSA COUNTY FARM SUPPLY INC.,PO BOX 1570,WILLIAMS,CA,95987,1/1/2015,12/31/2016,COLUSA
PCM,31917,WOODBRIDGE SPRAYING,2455 MICHIGAN AVE,MODESTO,CA,95358,1/1/2016,12/31/2017,STANISLAUS
PCM,31919,BRITTON TREE SERVICES INC.,PO BOX 424,SAINT HELENA,CA,94574,1/1/2015,12/31/2016,NAPA
PCM,31921,TELDESCHI VINEYARDS,4939 DRY CREEK RD,HEALDSBURG,CA,95448,1/1/2016,12/31/2017,SONOMA
PCM,31927,ANTONOWICH  FARMS,2662 HOUSE AVE,DURHAM,CA,95938,1/1/2015,12/31/2016,BUTTE
PCM,31929,DIVERSIFIED WATERSCAPES INC.,27324 CAMINO CAPISTRANO,LAGUNA NIGUEL,CA,92677,1/1/2015,12/31/2016,ORANGE
PCM,31930,ANIMALS TO GO,PO BOX 20643,EL CAJON,CA,92021,1/1/2015,12/31/2016,SAN DIEGO
PCM,31932,VANDENBERG ROBERT R.,45605 W VALERIA AVE,DOS PALOS,CA,93620,1/1/2016,12/31/2017,MERCED
PCM,31935,FERNANDEZ LANDSCAPE SERVICE INC.,PO BOX 292804,SACRAMENTO,CA,95826,1/1/2015,12/31/2016,SACRAMENTO
PCM,31938,BO CHAMPLIN FARMS,26840 ROAD 48,VISALIA,CA,93230,1/1/2015,12/31/2016,KINGS
PCM,31941,CASTECH PEST SERVICES,10342 HWY 41,MADERA,CA,93636,1/1/2015,12/31/2016,FRESNO
PCM,31945,ACAMPO AG SERVICE,PO BOX 247,ACAMPO,CA,95220,1/1/2015,12/31/2016,SAN JOAQUIN
PCM,31948,ARBORWELL,2337 AMERICAN AVENUE,HAYWARD,CA,94545,1/1/2015,12/31/2016,ALAMEDA
PCM,31950,AGRI-SCAPE ORCHARD MANAGEMENT,PO BOX 1330,FALLBROOK,CA,92028,1/1/2015,12/31/2016,SAN DIEGO
PCM,31995,BUSHNELL LANDSCAPE INDUSTRIES,5255 DOUGLAS BLVD SW,GRANITE BAY,CA,95746,1/1/2015,12/31/2016,PLACER
PCM,31997,PACE INTERNATIONAL LLC,5661 BRANCH RD,WAPATO,WA,98951,1/29/2016,12/31/2017,TULARE
PCM,32001,FAVAGROSSA FARMS,8200 W KEARNEY BLVD,FRESNO,CA,93706,1/1/2015,12/31/2016,FRESNO
PCM,32002,ANTHONY PEST CONTROL INC.,2413 MOUNTAIN VIEW RD,EL MONTE,CA,91733,1/1/2015,12/31/2016,LOS ANGELES
PCM,32005,SUNCOAST LANDSCAPE SERVICES INC.,361 VESUVIUS DR,BREA,CA,92621,1/1/2016,12/31/2017,ORANGE
PCM,32013,GREEN LAWN INDUSTRIES,12699 VERDUGO AVE,CHINO,CA,91710,1/1/2015,12/31/2016,SAN BERNARDINO
PCM,32017,GRING PEST CONTROL SERVICE,741 FOLGER AVE,BERKELEY,CA,94710,2/17/2015,12/31/2016,ALAMEDA
PCM,32020,CUSTOM FUMIGATION,PO BOX 3934,CLOVIS,CA,93619,1/1/2015,12/31/2016,FRESNO
PCM,32022,KENNY HEINRICH COMM SPRAYING,15523 E BELMONT,SANGER,CA,93657,1/1/2015,12/31/2016,FRESNO
PCM,32024,KILLROY PEST CONTROL,1175 DELL AVE,CAMPBELL,CA,95008,1/1/2015,12/31/2016,SANTA CLARA
PCB,32025,KILLROY PEST CONTROL,1175 DELL AVE,CAMPBELL,CA,95376,1/1/2015,12/31/2016,SAN JOAQUIN
PCM,32031,ITO PACKING COMPANY INC.,PO BOX 707,REEDLEY,CA,93654,1/1/2015,12/31/2016,FRESNO
PCM,32032,HUGHES WEED CONTROL,3611 LUCKY LINDY LN,LOS CRUCES,NM,88007,1/1/2015,12/31/2016,OUT OF STATE
PCM,32033,FRIEND'S PEST CONTROL INC.,PO BOX 708,WOODLAND HILLS,CA,91367,1/1/2015,12/31/2016,LOS ANGELES
PCM,32037,M & J MONTZ BROTHERS,PO BOX 283,ARTOIS,CA,95988,3/2/2016,12/31/2017,GLENN
PCM,32043,CUTTING EDGE FORESTRY INC.,PO BOX 300,TALENT,OR,97540,1/1/2015,12/31/2016,OUT OF STATE
PCM,32045,SCROGGS CONSULTING LLC,PO BOX 81678,BAKERSFIELD,CA,93263,1/1/2016,12/31/2017,KERN
PCM,32049,FIDEL P. RODRIGUEZ,4422 COLLEGE WY,OLIVEHURST,CA,95961,1/1/2015,12/31/2016,YUBA
PCM,32050,CLARK & SON PEST CONTROL-WINDSOR,6166 MARSI CT,WINDSOR,CA,95492,1/1/2015,12/31/2016,SONOMA
PCM,32052,VA FARMS INC.,PO BOX 767,PLEASANT GROVE,CA,95668,1/25/2016,12/31/2017,SUTTER
PCM,32053,NULL FARM MANAGEMENT,PO BOX 847,LINDSAY,CA,93247,1/1/2016,12/31/2017,TULARE
PCM,32054,MICHAEL JOB,3421 MILKY WAY,BIGGS,CA,95974,3/29/2016,12/31/2017,BUTTE
PCM,32056,RAFTER V RANCH INC.,3270 CORNELIUS AVE,RIO OSO,CA,95674,2/22/2016,12/31/2017,SUTTER
PCM,32057,REDDING TREE GROWERS CORP.,18985 AVE 256 STE A,EXETER,CA,93221,1/1/2016,12/31/2017,TULARE
PCM,32058,CARTER RANCH,2737 ENCINAL RD,LIVE OAK,CA,95953,1/1/2015,12/31/2016,SUTTER
PCM,32061,BRAGG SPRAYING,27095 ROAD 48,VISALIA,CA,93277,3/5/2015,12/31/2016,TULARE
PCM,32063,AG TECH SPECIALTIES INCORPORATED,PO BOX 301,KERMAN,CA,93722,1/1/2015,12/31/2016,FRESNO
PCM,32065,DUCOR COLD STORAGE,PO BOX 10999,TERRA BELLA,CA,93218,1/1/2015,12/31/2016,TULARE
PCM,32067,KEITH'S YARD SERVICE,20202 FREMONT AVE,LEMOORE,CA,93245,1/1/2015,12/31/2016,KINGS
PCM,32071,SHARP EXTERMINATOR CO.,PO BOX 814,RIALTO,CA,92376,1/1/2016,12/31/2017,SAN BERNARDINO
PCM,32073,COMMON GROUND LANDSCAPE MANAGEMENT INC.,PO BOX 20850,SAN JOSE,CA,95126,1/1/2015,12/31/2016,SANTA CLARA
PCM,32074,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,92083,1/1/2016,12/31/2017,SAN DIEGO
PCB,32077,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,91311,1/1/2016,12/31/2017,LOS ANGELES
PCB,32079,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,92626,1/1/2016,12/31/2017,ORANGE
PCB,32084,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,92503,1/1/2016,12/31/2017,SAN BERNARDINO
PCB,32085,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,91776,1/1/2016,12/31/2017,LOS ANGELES
PCB,32086,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,92591,1/1/2016,12/31/2017,RIVERSIDE
PCM,32087,TERMINATE  WEED  CONTROL,118 E ROSS AVE STE  C,EL CENTRO,CA,92243,1/1/2016,12/31/2017,IMPERIAL
PCM,32090,THE VALLEY GARDENER,PO BOX 216,BUELLTON,CA,93427,2/9/2016,12/31/2017,SANTA BARBARA
PCM,32092,POWERLAND EQUIPMENT INC.,27943 VALLEY CENTER RD,VALLEY CENTER,CA,92082,2/4/2016,12/31/2017,SAN DIEGO
PCM,32093,HELENA CHEMICAL COMPANY,3155 SOUTHGATE LN,CHICO,CA,95928,1/1/2015,12/31/2016,BUTTE
PCM,32098,ORANGE COUNTY LAND MANAGEMENT SERVICES LLC,210 W WALNUT AVE,FULLERTON,CA,92632,1/1/2016,12/31/2017,ORANGE
PCM,32099,VALLEY FARM APPLICATIONS,PO BOX 397,SOLEDAD,CA,93960,1/1/2016,12/31/2017,MONTEREY
PCM,32104,PRETZER FARMS & SERVICES,PO BOX 7707,FRESNO,CA,93747,1/7/2016,12/31/2017,FRESNO
PCM,32106,PACIFIC OPENSPACE INC.,PO BOX 660,PETALUMA,CA,94953,1/1/2016,12/31/2017,SONOMA
PCM,32107,GOPHER B GONE,PO BOX 347,ALPINE,CA,91901,1/1/2015,12/31/2016,SAN DIEGO
PCM,32110,ROBINSON PEST CONTROL SERVICE,8023 LENA AVE,WEST HILLS,CA,91304,2/4/2016,12/31/2017,LOS ANGELES
PCM,32111,FREY FARMING,2203 FALLEN LEAF DR,SANTA MARIA,CA,93455,1/1/2015,12/31/2016,SANTA BARBARA
PCM,32112,FARM AVIATION,PO BOX 1690,BRAWLEY,CA,92227,1/1/2015,12/31/2016,IMPERIAL
PCM,32113,SILVERADO FARMING COMPANY,390 TAYLOR ST,NAPA,CA,94559,2/19/2016,12/31/2017,NAPA
PCM,32120,PATRIOT PEST MANAGEMENT,793 S TRACY BLVD #135,TRACY,CA,95376,1/1/2016,12/31/2017,SAN JOAQUIN
PCM,32121,MIRACLE PEST CONTROL,350 INDIAN BROOM DR,SAN JOSE,CA,95111,1/1/2016,12/31/2017,SANTA CLARA
PCM,32125,JOE MULLER & SONS,15810 COUNTY RD #95,WOODLAND,CA,95695,1/1/2015,12/31/2016,YOLO
PCM,32127,BERVEL FARMS INCORPORATED,30591 GARCES HWY,DELANO,CA,93215,1/1/2015,12/31/2016,KERN
PCM,32128,CHENOWETH VINEYARDS,PO BOX 504,GRATON,CA,95472,1/1/2015,12/31/2016,SONOMA
PCM,32136,Wonderful Citrus LLC,1901 S LEXINGTON ST,DELANO,CA,93215,1/1/2016,12/31/2017,KERN
PCB,32137,Wonderful Citrus LLC,1901 S LEXINGTON ST,DELANO,CA,93250,1/1/2016,12/31/2017,KERN
